timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-03-14 08:24:53.850670,226,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.865576,645,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.865849,177,1.0,1.0,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.865981,228,0.030102999665900007,0.975000023842,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.870826,229,0.030102999665900007,0.824999988079,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.871668,178,0.030102999665900007,0.524999976158,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.871774,179,0.030102999665900007,0.34999999404,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.871851,230,0.030102999665900007,0.15000000596,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.871935,179,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.872000,181,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.901440,313,0.030102999665900007,0.47499999404,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.901461,314,0.030102999665900007,0.949999988079,0,-0.11,-0.22,-0.11
2024-03-14 08:24:53.901465,314,0.030102999665900007,0.949999988079,0,-0.11,-0.22,-0.11
2024-03-14 08:24:54.119889,130,1.0,0.675000011921,0,-0.11,-0.22,-0.11
2024-03-14 08:24:54.145389,655,0.030102999665900007,0.699999988079,0,-0.11,-0.22,-0.11
2024-03-14 08:24:54.159601,656,0.030102999665900007,0.699999988079,0,-0.11,-0.22,-0.11
2024-03-14 08:24:54.179018,655,0.030102999665900007,0.699999988079,0,-0.11,-0.22,-0.11
2024-03-14 08:24:56.732401,657,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
2024-03-14 08:24:56.732624,657,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
