timestamp,value,anomaly_score,label
2024-03-04 18:34:31.226945,226,0.0,0.0
2024-03-04 18:34:31.234764,177,1.0,0.0
2024-03-04 18:34:31.236796,645,0.0,0.0
2024-03-04 18:34:31.237329,228,0.0,0.0
2024-03-04 18:34:31.240770,229,0.0,0.0
2024-03-04 18:34:31.245442,312,0.0,0.0
2024-03-04 18:34:31.245619,178,0.0,0.0
2024-03-04 18:34:31.245735,179,1.0,0.0
2024-03-04 18:34:31.245832,230,0.0,0.0
2024-03-04 18:34:31.245934,179,1.0,0.0
2024-03-04 18:34:31.246012,181,0.0,0.0
2024-03-04 18:34:31.387943,655,0.0,0.0
2024-03-04 18:34:31.400872,656,0.0,0.0
2024-03-04 18:34:31.462649,313,0.0,0.0
2024-03-04 18:34:31.462662,314,0.0,0.0
2024-03-04 18:34:31.462664,314,0.0,0.0
2024-03-04 18:34:31.530157,655,0.0,0.0
2024-03-04 18:34:31.704175,130,0.0,0.0
2024-03-04 18:34:34.075153,657,1.0,0.0
2024-03-04 18:34:34.075466,657,1.0,0.0
2024-03-04 18:34:34.075608,657,1.0,0.0
2024-03-04 18:34:34.075745,657,1.0,0.0
2024-03-04 18:34:34.075880,657,1.0,0.0
2024-03-04 18:34:34.076015,657,1.0,0.0
2024-03-04 18:34:34.076351,657,1.0,0.0
2024-03-04 18:34:34.828625,658,0.0,0.0
2024-03-04 18:34:36.378480,660,0.0,0.0
2024-03-04 18:34:36.600010,659,0.0,0.0
2024-03-04 18:34:36.874498,676,0.0,0.0
2024-03-04 18:34:38.129603,185,1.0,0.0
2024-03-04 18:34:38.129829,185,1.0,0.0
2024-03-04 18:34:38.236041,186,1.0,0.0
2024-03-04 18:34:38.262451,660,0.0,0.0
2024-03-04 18:34:38.269539,661,0.0,0.0
2024-03-04 18:34:38.283196,187,0.0,0.0
2024-03-04 18:34:38.322964,323,0.0,0.0
2024-03-04 18:34:38.358798,215,0.0,0.0
2024-03-04 18:34:38.360467,131,0.0,0.0
2024-03-04 18:34:38.360900,259,0.0,0.0
2024-03-04 18:34:38.371086,206,0.0,0.0
2024-03-04 18:34:38.478483,132,0.0,0.0
2024-03-04 18:34:38.478657,207,0.0,0.0
2024-03-04 18:34:38.600150,260,0.0,0.0
2024-03-04 18:34:38.602745,662,0.0,0.0
2024-03-04 18:34:38.602939,265,0.0,0.0
2024-03-04 18:34:38.727304,297,0.0,0.0
2024-03-04 18:34:38.727478,298,0.0,0.0
2024-03-04 18:34:38.733200,299,0.0,0.0
2024-03-04 18:34:38.852877,300,0.0,0.0
2024-03-04 18:34:38.859715,301,0.0,0.0
2024-03-04 18:34:38.860854,302,0.0,0.0
2024-03-04 18:34:38.861477,661,0.0,0.0
2024-03-04 18:34:38.861874,663,0.0,0.0
2024-03-04 18:34:38.862064,664,0.0,0.0
2024-03-04 18:34:39.028728,665,1.0,0.0
2024-03-04 18:34:39.161829,666,0.0,0.0
2024-03-04 18:34:39.162347,261,1.0,0.0
2024-03-04 18:34:39.162562,245,0.0,0.0
2024-03-04 18:34:39.162720,245,0.0,0.0
2024-03-04 18:34:39.164525,667,0.0,0.0
2024-03-04 18:34:39.165993,668,0.0,0.0
2024-03-04 18:34:39.176351,661,0.0,0.0
2024-03-04 18:34:39.176719,669,0.0,0.0
2024-03-04 18:34:39.593784,665,1.0,0.0
2024-03-04 18:34:39.683444,670,1.0,0.0
2024-03-04 18:34:39.684732,671,1.0,0.0
2024-03-04 18:34:39.733898,672,0.0,0.0
2024-03-04 18:34:39.734364,245,0.0,0.0
2024-03-04 18:34:39.734562,673,1.0,0.0
2024-03-04 18:34:40.287857,285,1.0,0.0
2024-03-04 18:35:08.497200,661,0.0,0.0
2024-03-04 18:36:16.881266,677,0.0,0.0
2024-03-04 18:37:19.106503,660,0.0,0.0
2024-03-04 18:37:19.466442,676,0.0,0.0
2024-03-04 18:37:40.758076,674,0.0,0.0
2024-03-04 18:37:41.049010,661,0.0,0.0
2024-03-04 18:37:41.049705,675,0.0,0.0
2024-03-04 18:38:59.473763,677,0.0,0.0
2024-03-04 18:39:36.785144,172,0.0,0.0
2024-03-04 18:39:36.785850,203,0.0,0.0
2024-03-04 18:39:36.786306,197,0.0,0.0
2024-03-04 18:41:16.790490,341,0.0,0.0
2024-03-04 18:42:40.839472,172,0.0,0.0
2024-03-04 18:42:40.940528,203,0.0,0.0
2024-03-04 18:42:40.941134,197,0.0,0.0
2024-03-04 18:44:20.846440,341,0.0,0.0
2024-03-04 18:45:21.948411,622,1.0,0.0
2024-03-04 18:45:22.126623,587,0.0,0.0
2024-03-04 18:47:02.178387,588,0.0,0.0
2024-03-04 18:47:02.187504,589,0.0,0.0
2024-03-04 18:47:02.187688,590,0.0,0.0
2024-03-04 18:47:08.363659,209,0.0,0.0
2024-03-04 18:47:08.515045,661,0.0,0.0
2024-03-04 18:47:08.515738,211,0.0,0.0
2024-03-04 18:48:07.580026,172,0.0,0.0
2024-03-04 18:48:07.709221,197,0.0,0.0
2024-03-04 18:48:07.709913,203,0.0,0.0
2024-03-04 18:49:47.587024,341,0.0,0.0
2024-03-04 18:51:15.642499,660,0.0,0.0
2024-03-04 18:51:15.958458,676,0.0,0.0
2024-03-04 18:52:55.966269,89,0.0,0.0
2024-03-04 18:52:55.966279,440,0.0,0.0
2024-03-04 18:52:55.966289,439,0.0,0.0
2024-03-04 18:52:55.966299,195,0.0,0.0
2024-03-04 18:52:55.966309,438,0.0,0.0
2024-03-04 18:52:55.966319,431,0.0,0.0
2024-03-04 18:52:55.966329,432,0.0,0.0
2024-03-04 18:52:55.966339,433,0.0,0.0
2024-03-04 18:52:55.966349,434,0.0,0.0
2024-03-04 18:52:55.966359,435,0.0,0.0
2024-03-04 18:52:55.966369,435,0.0,0.0
2024-03-04 18:52:55.966379,436,0.0,0.0
2024-03-04 18:52:55.966389,256,1.0,0.0
2024-03-04 18:52:55.966399,437,0.0,0.0
2024-03-04 18:52:55.966409,272,0.0,0.0
2024-03-04 18:52:55.966419,442,0.0,0.0
2024-03-04 18:52:55.966429,435,0.0,0.0
2024-03-04 18:52:55.966439,245,0.0,0.0
2024-03-04 18:52:55.966449,443,0.0,0.0
2024-03-04 18:52:55.966459,444,0.0,0.0
2024-03-04 18:52:55.966469,445,0.0,0.0
2024-03-04 18:52:55.966479,257,0.0,0.0
2024-03-04 18:52:55.966489,273,0.0,0.0
2024-03-04 18:52:55.966499,196,0.0,0.0
2024-03-04 18:52:55.966509,274,0.0,0.0
2024-03-04 18:52:55.966519,212,0.0,0.0
2024-03-04 18:52:55.966529,456,0.0,0.0
2024-03-04 18:52:55.966539,257,0.0,0.0
2024-03-04 18:52:55.966549,257,0.0,0.0
2024-03-04 18:52:55.966559,457,1.0,0.0
2024-03-04 18:52:55.966569,458,1.0,0.0
2024-03-04 18:52:55.966579,450,0.0,0.0
2024-03-04 18:52:55.966589,455,0.0,0.0
2024-03-04 18:52:55.966599,257,0.0,0.0
2024-03-04 18:52:55.966609,257,0.0,0.0
2024-03-04 18:52:55.966619,352,0.0,0.0
2024-03-04 18:52:55.966629,443,0.0,0.0
2024-03-04 18:52:55.966639,448,0.0,0.0
2024-03-04 18:52:55.966649,257,0.0,0.0
2024-03-04 18:52:55.966659,449,0.0,0.0
2024-03-04 18:52:55.966669,257,0.0,0.0
2024-03-04 18:52:55.966679,257,0.0,0.0
2024-03-04 18:52:55.966689,454,0.0,0.0
2024-03-04 18:52:55.966699,257,0.0,0.0
2024-03-04 18:52:55.966709,353,0.0,0.0
2024-03-04 18:52:55.966719,257,0.0,0.0
2024-03-04 18:52:55.966729,353,0.0,0.0
2024-03-04 18:52:55.966739,266,0.0,0.0
2024-03-04 18:52:55.966749,446,0.0,0.0
2024-03-04 18:52:55.966759,435,0.0,0.0
2024-03-04 18:52:55.966769,452,0.0,0.0
2024-03-04 18:52:55.966779,257,0.0,0.0
2024-03-04 18:52:55.966789,451,0.0,0.0
2024-03-04 18:52:55.966799,353,0.0,0.0
2024-03-04 18:52:55.966809,447,1.0,0.0
2024-03-04 18:52:55.966819,445,0.0,0.0
2024-03-04 18:52:55.966829,212,0.0,0.0
2024-03-04 18:52:55.966839,195,0.0,0.0
2024-03-04 18:52:55.966849,444,0.0,0.0
2024-03-04 18:52:55.966859,189,0.0,0.0
2024-03-04 18:52:55.966869,443,0.0,0.0
2024-03-04 18:52:55.966879,435,0.0,0.0
2024-03-04 18:52:55.966889,435,0.0,0.0
2024-03-04 18:52:55.966899,435,0.0,0.0
2024-03-04 18:52:55.966909,245,0.0,0.0
2024-03-04 18:52:55.966919,437,0.0,0.0
2024-03-04 18:52:55.966929,439,0.0,0.0
2024-03-04 18:52:55.966939,434,0.0,0.0
2024-03-04 18:52:55.966949,433,0.0,0.0
2024-03-04 18:52:55.966959,432,0.0,0.0
2024-03-04 18:52:55.966969,431,0.0,0.0
2024-03-04 18:52:55.966979,273,0.0,0.0
2024-03-04 18:52:55.966989,272,0.0,0.0
2024-03-04 18:52:55.966999,438,0.0,0.0
2024-03-04 18:52:55.967009,440,0.0,0.0
2024-03-04 18:52:55.967019,442,0.0,0.0
2024-03-04 18:52:55.967029,436,0.0,0.0
2024-03-04 18:52:55.967039,256,1.0,0.0
2024-03-04 18:52:55.967049,196,0.0,0.0
2024-03-04 18:52:55.967059,257,0.0,0.0
2024-03-04 18:52:55.967069,274,0.0,0.0
2024-03-04 18:52:55.967079,458,1.0,0.0
